code_insee,nom_commune,dep,epci_nom,indicateur,valeur_commune,moyenne_idf,ecart_pct
78460,Oinville-sur-Montcient,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78464,Orcemont,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78465,Orgerus,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78466,Orgeval,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78470,Orphin,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78472,Orsonville,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78474,Orvilliers,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78475,Osmoy,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78478,Paray-Douaville,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78481,Le Pecq,78,CA Saint Germain Boucles de Seine,Ophtalmologues,7.62,5.45,39.7
78484,Perdreauville,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78486,Le Perray-en-Yvelines,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78490,Plaisir,78,CA de Saint Quentin en Yvelines,Ophtalmologues,7.62,5.45,39.7
78497,Poigny-la-Forêt,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78498,Poissy,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78499,Ponthévrard,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78501,Porcheville,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78502,Le Port-Marly,78,CA Saint Germain Boucles de Seine,Ophtalmologues,7.62,5.45,39.7
78505,Prunay-le-Temple,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78506,Prunay-en-Yvelines,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78513,La Queue-les-Yvelines,78,CC Coeur d'Yvelines,Ophtalmologues,7.62,5.45,39.7
78516,Raizeux,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78517,Rambouillet,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78518,Rennemoulin,78,CA Versailles Grand Parc (CAVGP),Ophtalmologues,7.62,5.45,39.7
78520,Richebourg,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78522,Rochefort-en-Yvelines,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78528,Rolleboise,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78530,Rosay,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78531,Rosny-sur-Seine,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78536,Sailly,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78537,Saint-Arnoult-en-Yvelines,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78545,Saint-Cyr-l'École,78,CA Versailles Grand Parc (CAVGP),Ophtalmologues,7.62,5.45,39.7
78548,Saint-Forget,78,CC de la Haute Vallée de Chevreuse,Ophtalmologues,7.62,5.45,39.7
78550,Saint-Germain-de-la-Grange,78,CC Coeur d'Yvelines,Ophtalmologues,7.62,5.45,39.7
78551,Saint-Germain-en-Laye,78,CA Saint Germain Boucles de Seine,Ophtalmologues,7.62,5.45,39.7
78557,Saint-Hilarion,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78558,Saint-Illiers-la-Ville,78,CC Les Portes de l'Ile de France,Ophtalmologues,7.62,5.45,39.7
78559,Saint-Illiers-le-Bois,78,CC Les Portes de l'Ile de France,Ophtalmologues,7.62,5.45,39.7
78561,Saint-Lambert,78,CC de la Haute Vallée de Chevreuse,Ophtalmologues,7.62,5.45,39.7
78562,Saint-Léger-en-Yvelines,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78564,Saint-Martin-de-Bréthencourt,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78565,Saint-Martin-des-Champs,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78567,Saint-Martin-la-Garenne,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78569,Sainte-Mesme,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78571,Saint-Nom-la-Bretèche,78,CC Gally Mauldre,Ophtalmologues,7.62,5.45,39.7
78575,Saint-Rémy-lès-Chevreuse,78,CC de la Haute Vallée de Chevreuse,Ophtalmologues,7.62,5.45,39.7
78576,Saint-Rémy-l'Honoré,78,CC Coeur d'Yvelines,Ophtalmologues,7.62,5.45,39.7
78586,Sartrouville,78,CA Saint Germain Boucles de Seine,Ophtalmologues,7.62,5.45,39.7
78588,Saulx-Marchais,78,CC Coeur d'Yvelines,Ophtalmologues,7.62,5.45,39.7
78590,Senlisse,78,CC de la Haute Vallée de Chevreuse,Ophtalmologues,7.62,5.45,39.7
78591,Septeuil,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78597,Soindres,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78601,Sonchamp,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78605,Tacoignières,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78606,Le Tartre-Gaudran,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78608,Le Tertre-Saint-Denis,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78609,Tessancourt-sur-Aubette,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78615,Thiverval-Grignon,78,CC Coeur d'Yvelines,Ophtalmologues,7.62,5.45,39.7
78616,Thoiry,78,CC Coeur d'Yvelines,Ophtalmologues,7.62,5.45,39.7
78618,Tilly,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78620,Toussus-le-Noble,78,CA Versailles Grand Parc (CAVGP),Ophtalmologues,7.62,5.45,39.7
78621,Trappes,78,CA de Saint Quentin en Yvelines,Ophtalmologues,7.62,5.45,39.7
78623,Le Tremblay-sur-Mauldre,78,CC Coeur d'Yvelines,Ophtalmologues,7.62,5.45,39.7
78624,Triel-sur-Seine,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78638,Vaux-sur-Seine,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78640,Vélizy-Villacoublay,78,CA Versailles Grand Parc (CAVGP),Ophtalmologues,7.62,5.45,39.7
78642,Verneuil-sur-Seine,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78643,Vernouillet,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78644,La Verrière,78,CA de Saint Quentin en Yvelines,Ophtalmologues,7.62,5.45,39.7
78646,Versailles,78,CA Versailles Grand Parc (CAVGP),Ophtalmologues,7.62,5.45,39.7
78647,Vert,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78650,Le Vésinet,78,CA Saint Germain Boucles de Seine,Ophtalmologues,7.62,5.45,39.7
78653,Vicq,78,CC Coeur d'Yvelines,Ophtalmologues,7.62,5.45,39.7
78655,Vieille-Église-en-Yvelines,78,CA Rambouillet Territoires,Ophtalmologues,7.62,5.45,39.7
78668,La Villeneuve-en-Chevrie,78,CC Les Portes de l'Ile de France,Ophtalmologues,7.62,5.45,39.7
78672,Villennes-sur-Seine,78,CU Grand Paris Seine et Oise,Ophtalmologues,7.62,5.45,39.7
78674,Villepreux,78,CA de Saint Quentin en Yvelines,Ophtalmologues,7.62,5.45,39.7
78677,Villette,78,CC du Pays Houdanais (CCPH),Ophtalmologues,7.62,5.45,39.7
78681,Villiers-le-Mahieu,78,CC Coeur d'Yvelines,Ophtalmologues,7.62,5.45,39.7
78683,Villiers-Saint-Frédéric,78,CC Coeur d'Yvelines,Ophtalmologues,7.62,5.45,39.7
78686,Viroflay,78,CA Versailles Grand Parc (CAVGP),Ophtalmologues,7.62,5.45,39.7
78688,Voisins-le-Bretonneux,78,CA de Saint Quentin en Yvelines,Ophtalmologues,7.62,5.45,39.7
91001,Abbéville-la-Rivière,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91016,Angerville,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91017,Angervilliers,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91021,Arpajon,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91022,Arrancourt,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91027,Athis-Mons,91,Métropole du Grand Paris,Ophtalmologues,5.13,5.45,-5.8
91035,Authon-la-Plaine,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91037,Auvernaux,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91038,Auvers-Saint-Georges,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91041,Avrainville,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91044,Ballainvilliers,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91045,Ballancourt-sur-Essonne,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91047,Baulne,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91064,Bièvres,91,CA Versailles Grand Parc (CAVGP),Ophtalmologues,5.13,5.45,-5.8
91067,Blandy,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91069,Boigneville,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91075,Bois-Herpin,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91079,Boissy-la-Rivière,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91080,Boissy-le-Cutté,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91081,Boissy-le-Sec,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91085,Boissy-sous-Saint-Yon,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91086,Bondoufle,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91093,Boullay-les-Troux,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91095,Bouray-sur-Juine,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91097,Boussy-Saint-Antoine,91,CA Val d'Yerres Val de Seine,Ophtalmologues,5.13,5.45,-5.8
91098,Boutervilliers,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91099,Boutigny-sur-Essonne,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91100,Bouville,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91103,Brétigny-sur-Orge,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91105,Breuillet,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91106,Breux-Jouy,91,CC le Dourdannais en Hurepoix (CCDH),Ophtalmologues,5.13,5.45,-5.8
91109,Brières-les-Scellés,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91111,Briis-sous-Forges,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91112,Brouy,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91114,Brunoy,91,CA Val d'Yerres Val de Seine,Ophtalmologues,5.13,5.45,-5.8
91115,Bruyères-le-Châtel,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91121,Buno-Bonnevaux,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91122,Bures-sur-Yvette,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91129,Cerny,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91130,Chalo-Saint-Mars,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91131,Chalou-Moulineux,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91132,Chamarande,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91135,Champcueil,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91136,Champlan,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91137,Champmotteux,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91145,Chatignonville,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91148,Chauffour-lès-Étréchy,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91156,Cheptainville,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91159,Chevannes,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91161,Chilly-Mazarin,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91174,Corbeil-Essonnes,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91175,Corbreuse,91,CC le Dourdannais en Hurepoix (CCDH),Ophtalmologues,5.13,5.45,-5.8
91179,Le Coudray-Montceaux,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91180,Courances,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91184,Courdimanche-sur-Essonne,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91186,Courson-Monteloup,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91191,Crosne,91,CA Val d'Yerres Val de Seine,Ophtalmologues,5.13,5.45,-5.8
91195,Dannemois,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91198,D'Huison-Longueville,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91200,Dourdan,91,CC le Dourdannais en Hurepoix (CCDH),Ophtalmologues,5.13,5.45,-5.8
91201,Draveil,91,CA Val d'Yerres Val de Seine,Ophtalmologues,5.13,5.45,-5.8
91204,Écharcon,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91207,Égly,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91215,Épinay-sous-Sénart,91,CA Val d'Yerres Val de Seine,Ophtalmologues,5.13,5.45,-5.8
91216,Épinay-sur-Orge,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91223,Étampes,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91225,Étiolles,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91226,Étréchy,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91228,Évry-Courcouronnes,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91232,La Ferté-Alais,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91235,Fleury-Mérogis,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91240,Fontaine-la-Rivière,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91243,Fontenay-lès-Briis,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91244,Fontenay-le-Vicomte,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91247,La Forêt-le-Roi,91,CC le Dourdannais en Hurepoix (CCDH),Ophtalmologues,5.13,5.45,-5.8
91248,La Forêt-Sainte-Croix,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91249,Forges-les-Bains,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91272,Gif-sur-Yvette,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91273,Gironville-sur-Essonne,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91274,Gometz-la-Ville,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91275,Gometz-le-Châtel,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91284,Les Granges-le-Roi,91,CC le Dourdannais en Hurepoix (CCDH),Ophtalmologues,5.13,5.45,-5.8
91286,Grigny,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91292,Guibeville,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91293,Guigneville-sur-Essonne,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91294,Guillerval,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91312,Igny,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91315,Itteville,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91318,Janville-sur-Juine,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91319,Janvry,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91326,Juvisy-sur-Orge,91,Métropole du Grand Paris,Ophtalmologues,5.13,5.45,-5.8
91330,Lardy,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91332,Leudeville,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91333,Leuville-sur-Orge,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91338,Limours,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91339,Linas,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91340,Lisses,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91345,Longjumeau,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91347,Longpont-sur-Orge,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91359,Maisse,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91363,Marcoussis,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91374,Marolles-en-Beauce,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91376,Marolles-en-Hurepoix,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91377,Massy,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91378,Mauchamps,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91386,Mennecy,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91390,Le Mérévillois,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91393,Mérobert,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91399,Mespuits,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91405,Milly-la-Forêt,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91408,Moigny-sur-École,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91411,Les Molières,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91412,Mondeville,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91414,Monnerville,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91421,Montgeron,91,CA Val d'Yerres Val de Seine,Ophtalmologues,5.13,5.45,-5.8
91425,Montlhéry,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91432,Morangis,91,Métropole du Grand Paris,Ophtalmologues,5.13,5.45,-5.8
91433,Morigny-Champigny,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91434,Morsang-sur-Orge,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91435,Morsang-sur-Seine,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91441,Nainville-les-Roches,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91457,La Norville,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91458,Nozay,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91461,Ollainville,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91463,Oncy-sur-École,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91468,Ormoy,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91469,Ormoy-la-Rivière,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91471,Orsay,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91473,Orveau,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91477,Palaiseau,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91479,Paray-Vieille-Poste,91,Métropole du Grand Paris,Ophtalmologues,5.13,5.45,-5.8
91482,Pecqueuse,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91494,Le Plessis-Pâté,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91495,Plessis-Saint-Benoist,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91507,Prunay-sur-Essonne,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91508,Puiselet-le-Marais,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91511,Pussay,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91514,Quincy-sous-Sénart,91,CA Val d'Yerres Val de Seine,Ophtalmologues,5.13,5.45,-5.8
91519,Richarville,91,CC le Dourdannais en Hurepoix (CCDH),Ophtalmologues,5.13,5.45,-5.8
91521,Ris-Orangis,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91525,Roinville,91,CC le Dourdannais en Hurepoix (CCDH),Ophtalmologues,5.13,5.45,-5.8
91526,Roinvilliers,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91533,Saclas,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91534,Saclay,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91538,Saint-Aubin,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91540,Saint-Chéron,91,CC le Dourdannais en Hurepoix (CCDH),Ophtalmologues,5.13,5.45,-5.8
91544,Saint-Cyr-la-Rivière,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91546,Saint-Cyr-sous-Dourdan,91,CC le Dourdannais en Hurepoix (CCDH),Ophtalmologues,5.13,5.45,-5.8
91547,Saint-Escobille,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91549,Sainte-Geneviève-des-Bois,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91552,Saint-Germain-lès-Arpajon,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91553,Saint-Germain-lès-Corbeil,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91556,Saint-Hilaire,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91560,Saint-Jean-de-Beauregard,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91568,Saint-Maurice-Montcouronne,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91570,Saint-Michel-sur-Orge,91,CA Coeur d'Essonne Agglomération,Ophtalmologues,5.13,5.45,-5.8
91573,Saint-Pierre-du-Perray,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91577,Saintry-sur-Seine,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91578,Saint-Sulpice-de-Favières,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91579,Saint-Vrain,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91581,Saint-Yon,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91587,Saulx-les-Chartreux,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91589,Savigny-sur-Orge,91,Métropole du Grand Paris,Ophtalmologues,5.13,5.45,-5.8
91593,Sermaise,91,CC le Dourdannais en Hurepoix (CCDH),Ophtalmologues,5.13,5.45,-5.8
91599,Soisy-sur-École,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91600,Soisy-sur-Seine,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91602,Souzy-la-Briche,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91613,Congerville-Thionville,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91617,Tigery,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91619,Torfou,91,CC Entre Juine et Renarde (CCEJR),Ophtalmologues,5.13,5.45,-5.8
91629,Valpuiseaux,91,CA Étampois Sud Essonne,Ophtalmologues,5.13,5.45,-5.8
91630,Le Val-Saint-Germain,91,CC le Dourdannais en Hurepoix (CCDH),Ophtalmologues,5.13,5.45,-5.8
91631,Varennes-Jarcy,91,CC l'Orée de la Brie,Ophtalmologues,5.13,5.45,-5.8
91634,Vaugrigneuse,91,CC du Pays de Limours (CCPL),Ophtalmologues,5.13,5.45,-5.8
91635,Vauhallan,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91639,Vayres-sur-Essonne,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91645,Verrières-le-Buisson,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
91648,Vert-le-Grand,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91649,Vert-le-Petit,91,CC du Val d'Essonne (CCVE),Ophtalmologues,5.13,5.45,-5.8
91654,Videlles,91,CC des 2 Vallées,Ophtalmologues,5.13,5.45,-5.8
91657,Vigneux-sur-Seine,91,CA Val d'Yerres Val de Seine,Ophtalmologues,5.13,5.45,-5.8
91659,Villabé,91,CA Grand Paris Sud Seine Essonne Sénart,Ophtalmologues,5.13,5.45,-5.8
91661,Villebon-sur-Yvette,91,CA Communauté Paris-Saclay,Ophtalmologues,5.13,5.45,-5.8
