code_insee,dep,nom_commune,epci_siren,epci_nom,epci_nature,epci_nb_communes,pop_commune,apl_generaliste,apl_gen_moins60,densite_cardio_100k,densite_dermato_100k,densite_gyneco_100k,densite_ophtalmo_100k
77180,77,Férolles-Attilly,200023125,CC Les Portes Briardes Entre Villes et Forêts,CC,5,1251,2.655,1.855,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77181,77,Ferrières-en-Brie,247700594,CA Marne et Gondoire,CA,20,3887,4.158,2.929,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77182,77,La Ferté-Gaucher,200072544,CC des Deux Morin,CC,31,4762,1.377,0.906,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77183,77,La Ferté-sous-Jouarre,200090504,CA Coulommiers Pays de Brie,CA,54,10004,2.161,0.447,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77184,77,Flagy,247700032,CC Moret Seine et Loing,CC,18,594,2.024,0.933,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77185,77,Fleury-en-Bière,200072346,CA du Pays de Fontainebleau,CA,26,683,1.912,1.204,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77186,77,Fontainebleau,200072346,CA du Pays de Fontainebleau,CA,26,15787,3.057,1.974,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77187,77,Fontaine-Fourches,200040251,CC Bassée-Montois,CC,42,578,2.223,1.143,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77188,77,Fontaine-le-Port,200070779,CC Brie des Rivières et Châteaux,CC,31,1014,2.196,1.704,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77190,77,Fontains,247700701,CC Brie Nangissienne,CC,20,261,1.519,1.097,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77191,77,Fontenailles,247700701,CC Brie Nangissienne,CC,20,1090,1.553,1.131,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77192,77,Fontenay-Trésigny,200072874,CC Val Briard,CC,21,5887,2.232,1.664,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77193,77,Forfry,200072130,CA du Pays de Meaux,CA,26,240,2.234,1.159,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77194,77,Forges,247700107,CC Pays de Montereau,CC,21,432,2.774,1.408,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77195,77,Fouju,200070779,CC Brie des Rivières et Châteaux,CC,31,631,1.579,1.077,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77196,77,Fresnes-sur-Marne,200033090,CC Plaines et Monts de France,CC,20,947,2.57,2.018,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77197,77,Frétoy,200037133,CC du Provinois,CC,39,173,1.79,0.99,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77198,77,Fromont,200023240,CC Pays de Nemours,CC,21,230,2.161,0.498,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77199,77,Fublaines,200072130,CA du Pays de Meaux,CA,26,1381,1.441,0.89,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77200,77,Garentreville,200023240,CC Pays de Nemours,CC,21,123,2.334,0.834,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77201,77,Gastins,247700701,CC Brie Nangissienne,CC,20,722,1.759,1.161,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77202,77,La Genevraye,247700032,CC Moret Seine et Loing,CC,18,827,3.133,1.823,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77203,77,Germigny-l'Évêque,200072130,CA du Pays de Meaux,CA,26,1350,2.581,1.308,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77204,77,Germigny-sous-Coulombs,247700065,CC du Pays de l'Ourcq,CC,22,203,1.414,0.117,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77205,77,Gesvres-le-Chapitre,200072130,CA du Pays de Meaux,CA,26,146,2.383,1.158,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77206,77,Giremoutiers,200090504,CA Coulommiers Pays de Brie,CA,54,186,2.491,1.294,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77207,77,Gironville,200023919,CC Gâtinais Val de Loing,CC,20,161,2.115,0.788,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77208,77,Gouaix,200040251,CC Bassée-Montois,CC,42,1320,2.649,1.271,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77209,77,Gouvernes,247700594,CA Marne et Gondoire,CA,20,1175,3.121,2.226,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77210,77,La Grande-Paroisse,247700107,CC Pays de Montereau,CC,21,2899,2.273,1.255,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77211,77,Grandpuits-Bailly-Carrois,247700701,CC Brie Nangissienne,CC,20,1014,1.666,1.1,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77212,77,Gravon,200040251,CC Bassée-Montois,CC,42,158,1.68,0.505,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77214,77,Gressy,200055655,CA Roissy Pays de France,CA,42,803,2.693,2.043,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77215,77,Gretz-Armainvilliers,200023125,CC Les Portes Briardes Entre Villes et Forêts,CC,5,8682,1.679,1.244,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77216,77,Grez-sur-Loing,200023240,CC Pays de Nemours,CC,21,1457,3.826,2.14,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77217,77,Grisy-Suisnes,200070779,CC Brie des Rivières et Châteaux,CC,31,2848,1.306,0.938,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77218,77,Grisy-sur-Seine,200040251,CC Bassée-Montois,CC,42,115,1.52,0.555,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77219,77,Guérard,200090504,CA Coulommiers Pays de Brie,CA,54,2669,1.894,1.154,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77220,77,Guercheville,200023240,CC Pays de Nemours,CC,21,272,2.049,0.793,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77221,77,Guermantes,247700594,CA Marne et Gondoire,CA,20,1151,3.116,2.248,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77222,77,Guignes,200070779,CC Brie des Rivières et Châteaux,CC,31,4434,1.601,1.222,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77223,77,Gurcy-le-Châtel,200040251,CC Bassée-Montois,CC,42,563,1.043,0.359,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77224,77,Hautefeuille,200090504,CA Coulommiers Pays de Brie,CA,54,254,1.592,1.001,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77225,77,La Haute-Maison,200090504,CA Coulommiers Pays de Brie,CA,54,342,2.199,1.109,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77226,77,Héricy,200072346,CA du Pays de Fontainebleau,CA,26,2511,2.26,1.791,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77227,77,Hermé,200040251,CC Bassée-Montois,CC,42,634,3.084,1.73,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77228,77,Hondevilliers,200072544,CC des Deux Morin,CC,31,260,0.843,0.525,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77229,77,La Houssaye-en-Brie,200072874,CC Val Briard,CC,21,1703,1.463,1.142,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77230,77,Ichy,200023919,CC Gâtinais Val de Loing,CC,20,158,2.0,0.762,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77231,77,Isles-les-Meldeuses,247700065,CC du Pays de l'Ourcq,CC,22,780,1.45,0.271,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77232,77,Isles-lès-Villenoy,200072130,CA du Pays de Meaux,CA,26,1136,2.545,1.814,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77233,77,Iverny,200033090,CC Plaines et Monts de France,CC,20,610,2.68,2.0,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77234,77,Jablines,247700594,CA Marne et Gondoire,CA,20,665,1.791,1.433,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77235,77,Jaignes,247700065,CC du Pays de l'Ourcq,CC,22,320,1.999,0.28,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77236,77,Jaulnes,200040251,CC Bassée-Montois,CC,42,346,1.434,0.543,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77237,77,Jossigny,247700594,CA Marne et Gondoire,CA,20,639,2.974,2.15,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77238,77,Jouarre,200090504,CA Coulommiers Pays de Brie,CA,54,4262,2.483,0.775,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77239,77,Jouy-le-Châtel,200037133,CC du Provinois,CC,39,1581,1.549,0.937,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77240,77,Jouy-sur-Morin,200072544,CC des Deux Morin,CC,31,2221,1.404,0.906,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77241,77,Juilly,200055655,CA Roissy Pays de France,CA,42,2031,2.253,1.722,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77242,77,Jutigny,200040251,CC Bassée-Montois,CC,42,542,2.427,1.129,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77243,77,Lagny-sur-Marne,247700594,CA Marne et Gondoire,CA,20,21433,2.736,1.97,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77244,77,Larchant,200023240,CC Pays de Nemours,CC,21,729,2.048,1.165,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77245,77,Laval-en-Brie,247700107,CC Pays de Montereau,CC,21,394,2.234,0.949,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77246,77,Léchelle,200037133,CC du Provinois,CC,39,577,2.287,1.494,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77247,77,Lescherolles,200072544,CC des Deux Morin,CC,31,450,1.056,0.73,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77248,77,Lesches,247700594,CA Marne et Gondoire,CA,20,767,2.5,1.908,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77249,77,Lésigny,200023125,CC Les Portes Briardes Entre Villes et Forêts,CC,5,7015,2.799,1.949,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77250,77,Leudon-en-Brie,200072544,CC des Deux Morin,CC,31,167,1.704,1.094,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77251,77,Lieusaint,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,14096,2.584,1.75,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77252,77,Limoges-Fourches,247700057,CA Melun Val de Seine,CA,20,599,2.868,2.086,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77253,77,Lissy,247700057,CA Melun Val de Seine,CA,20,343,2.16,1.549,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77254,77,Liverdy-en-Brie,200072874,CC Val Briard,CC,21,1366,1.569,1.298,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77255,77,Livry-sur-Seine,247700057,CA Melun Val de Seine,CA,20,2224,1.395,0.931,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77256,77,Lizines,200040251,CC Bassée-Montois,CC,42,178,2.002,1.174,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77257,77,Lizy-sur-Ourcq,247700065,CC du Pays de l'Ourcq,CC,22,3575,1.902,0.191,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77258,77,Lognes,200057958,CA Paris - Vallée de la Marne,CA,12,14678,3.572,2.517,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77259,77,Longperrier,200055655,CA Roissy Pays de France,CA,42,2911,1.794,1.186,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77260,77,Longueville,200037133,CC du Provinois,CC,39,1802,2.152,1.039,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77261,77,Lorrez-le-Bocage-Préaux,200023919,CC Gâtinais Val de Loing,CC,20,1244,0.91,0.415,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77262,77,Louan-Villegruis-Fontaine,200037133,CC du Provinois,CC,39,492,0.575,0.536,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77263,77,Luisetaines,200040251,CC Bassée-Montois,CC,42,231,1.202,0.44,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77264,77,Lumigny-Nesles-Ormeaux,200072874,CC Val Briard,CC,21,1482,2.281,1.397,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77265,77,Luzancy,200090504,CA Coulommiers Pays de Brie,CA,54,1048,1.936,0.719,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77266,77,Machault,200070779,CC Brie des Rivières et Châteaux,CC,31,790,1.765,1.587,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77267,77,La Madeleine-sur-Loing,200023919,CC Gâtinais Val de Loing,CC,20,351,2.307,1.024,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77268,77,Magny-le-Hongre,247700339,CA Val d'Europe Agglomération,CA,10,9058,1.818,1.295,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77269,77,Maincy,247700057,CA Melun Val de Seine,CA,20,1833,1.51,0.997,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77270,77,Maisoncelles-en-Brie,200090504,CA Coulommiers Pays de Brie,CA,54,967,1.943,1.2,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77271,77,Maisoncelles-en-Gâtinais,200023919,CC Gâtinais Val de Loing,CC,20,139,1.814,0.627,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77272,77,Maison-Rouge,200037133,CC du Provinois,CC,39,853,2.719,1.606,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77273,77,Marchémoret,200033090,CC Plaines et Monts de France,CC,20,614,2.801,1.865,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77274,77,Marcilly,247700065,CC du Pays de l'Ourcq,CC,22,463,2.716,1.442,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77275,77,Les Marêts,200037133,CC du Provinois,CC,39,154,1.193,0.647,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77276,77,Mareuil-lès-Meaux,200072130,CA du Pays de Meaux,CA,26,3313,2.63,1.809,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77277,77,Marles-en-Brie,200072874,CC Val Briard,CC,21,1889,2.039,1.46,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77278,77,Marolles-en-Brie,200090504,CA Coulommiers Pays de Brie,CA,54,413,2.593,1.364,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77279,77,Marolles-sur-Seine,247700107,CC Pays de Montereau,CC,21,1793,2.33,1.076,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77280,77,Mary-sur-Marne,247700065,CC du Pays de l'Ourcq,CC,22,1135,1.839,0.237,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77281,77,Mauperthuis,200090504,CA Coulommiers Pays de Brie,CA,54,487,2.692,1.479,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77282,77,Mauregard,200055655,CA Roissy Pays de France,CA,42,351,2.697,1.826,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77283,77,May-en-Multien,247700065,CC du Pays de l'Ourcq,CC,22,884,1.545,0.038,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77284,77,Meaux,200072130,CA du Pays de Meaux,CA,26,56659,2.743,1.788,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77285,77,Le Mée-sur-Seine,247700057,CA Melun Val de Seine,CA,20,19527,1.526,1.078,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77286,77,Meigneux,200040251,CC Bassée-Montois,CC,42,234,1.215,0.74,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77287,77,Meilleray,200072544,CC des Deux Morin,CC,31,505,1.748,1.267,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77288,77,Melun,247700057,CA Melun Val de Seine,CA,20,43685,2.183,1.339,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77289,77,Melz-sur-Seine,200037133,CC du Provinois,CC,39,346,3.188,2.48,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77290,77,Méry-sur-Marne,200090504,CA Coulommiers Pays de Brie,CA,54,683,1.853,0.728,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77291,77,Le Mesnil-Amelot,200055655,CA Roissy Pays de France,CA,42,992,2.641,1.78,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77292,77,Messy,200033090,CC Plaines et Monts de France,CC,20,1204,2.143,1.683,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77293,77,Misy-sur-Yonne,247700107,CC Pays de Montereau,CC,21,857,1.916,0.632,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77294,77,Mitry-Mory,200055655,CA Roissy Pays de France,CA,42,20393,2.8,2.102,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77295,77,Moisenay,200070779,CC Brie des Rivières et Châteaux,CC,31,1363,1.97,1.382,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77296,77,Moissy-Cramayel,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,23,18498,2.226,1.533,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77297,77,Mondreville,200023919,CC Gâtinais Val de Loing,CC,20,330,1.64,0.316,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77298,77,Mons-en-Montois,200040251,CC Bassée-Montois,CC,42,445,1.135,0.562,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77300,77,Montceaux-lès-Meaux,200072130,CA du Pays de Meaux,CA,26,646,2.053,0.892,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77301,77,Montceaux-lès-Provins,200037133,CC du Provinois,CC,39,321,0.146,0.064,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77302,77,Moncourt-Fromonville,200023240,CC Pays de Nemours,CC,21,1908,3.664,2.15,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77303,77,Montdauphin,200072544,CC des Deux Morin,CC,31,237,2.996,2.035,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
77304,77,Montenils,200072544,CC des Deux Morin,CC,31,30,4.116,2.802,4.819612241539687,1.1704772586596384,4.6819090346385535,4.8884638449902535
