code_insee,nom_commune,lon,lat,score_tension,dep
95500,Pontoise,2.096483272727273,49.05146781818182,79.1,95
95510,Puiseux-Pontoise,2.0160780645161287,49.06503,54.9,95
95523,La Roche-Guyon,1.636404347826087,49.09014695652174,75.9,95
95535,Sagy,1.9663085714285713,49.05337952380952,62.1,95
95543,Saint-Cyr-en-Arthies,1.7421,49.06065266666667,78.2,95
95555,Saint-Gratien,2.28379375,48.9690675,65.8,95
95563,Saint-Leu-la-Forêt,2.244850714285714,49.01896178571428,71.3,95
95572,Saint-Ouen-l'Aumône,2.13021375,49.04571708333333,52.0,95
95582,Sannois,2.25240375,48.97236125,67.4,95
95584,Santeuil,1.9567351282051282,49.129697435897434,76.2,95
95592,Seraincourt,1.8772437288135593,49.03940813559322,66.4,95
95607,Taverny,2.2217133333333337,49.029168222222225,69.0,95
95610,Théméricourt,1.902243,49.087208,67.2,95
95625,Us,1.9553588636363637,49.10375522727273,73.7,95
95627,Vallangoujard,2.1044498076923075,49.135354423076926,79.6,95
95628,Valmondois,2.1838428571428574,49.098104285714285,82.0,95
95637,Vauréal,2.0285508333333335,49.02904458333333,78.9,95
95651,Vétheuil,1.70881575,49.06165425,78.4,95
95658,Vigny,1.9304680555555553,49.07993194444444,73.5,95
95676,Villers-en-Arthies,1.7328548571428573,49.083408,81.4,95
95678,Villiers-Adam,2.239138983050847,49.067154915254235,45.9,95
95690,Wy-dit-Joli-Village,1.825091111111111,49.096269111111106,83.3,95
95023,Arronville,2.117287466666667,49.176069733333335,84.3,95
95054,Le Bellay-en-Vexin,1.8784141666666667,49.14845666666667,80.1,95
95127,Cergy,2.05010625,49.03898392857143,57.4,95
95176,Cormeilles-en-Parisis,2.19812875,48.96829229166667,62.3,95
95303,Le Heaulme,1.9989885,49.1674255,89.1,95
95309,Hodent,1.7621893548387098,49.141986129032254,76.9,95
95355,Magny-en-Vexin,1.8073353086419752,49.16083592592592,77.4,95
95429,Montreuil-sur-Epte,1.6864172916666667,49.17169041666667,80.2,95
95447,Neuilly-en-Vexin,1.9820143333333333,49.17275966666667,88.9,95
95459,Nucourt,1.8545197560975608,49.15867097560975,71.4,95
95554,Saint-Gervais,1.7615529032258064,49.166813387096774,76.1,95
95611,Theuville,2.0684245945945947,49.15640513513514,88.2,95
