code_insee,nom_commune,dep,epci_siren,epci_nom,epci_nature,pop_commune,apl_generaliste,densite_cardio_100k,densite_dermato_100k,densite_ophtalmo_100k,densite_gyneco_100k,age_moyen_medecin,t_generaliste,tension_specialistes,t_age,score_tension,rang_epci_pct
92032,Fontenay-aux-Roses,92,200054781,Métropole du Grand Paris,METRO,24586,3.072,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.3562245217936657,0.06278911982397606,0.4594594594594599,29.3,0.42
92033,Garches,92,200054781,Métropole du Grand Paris,METRO,17705,2.598,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.5048604578237693,0.06278911982397606,0.4594594594594599,34.2,0.51
92035,La Garenne-Colombes,92,200054781,Métropole du Grand Paris,METRO,29828,3.907,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.09438695515835693,0.06278911982397606,0.4594594594594599,20.6,0.17
92036,Gennevilliers,92,200054781,Métropole du Grand Paris,METRO,50874,3.797,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.12888052681091255,0.06278911982397606,0.4594594594594599,21.7,0.22
92040,Issy-les-Moulineaux,92,200054781,Métropole du Grand Paris,METRO,67695,2.99,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.3819379115710254,0.06278911982397606,0.4594594594594599,30.1,0.44
92044,Levallois-Perret,92,200054781,Métropole du Grand Paris,METRO,68412,4.361,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.0,0.06278911982397606,0.4594594594594599,17.4,0.02
92046,Malakoff,92,200054781,Métropole du Grand Paris,METRO,30183,3.47,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.23142050799623703,0.06278911982397606,0.4594594594594599,25.1,0.3
92047,Marnes-la-Coquette,92,200054781,Métropole du Grand Paris,METRO,1758,3.094,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.34932580746315467,0.06278911982397606,0.4594594594594599,29.1,0.4
92048,Meudon,92,200054781,Métropole du Grand Paris,METRO,46722,2.377,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.5741611790529948,0.06278911982397606,0.4594594594594599,36.5,0.57
92049,Montrouge,92,200054781,Métropole du Grand Paris,METRO,46273,3.631,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.18093446221386023,0.06278911982397606,0.4594594594594599,23.4,0.25
92050,Nanterre,92,200054781,Métropole du Grand Paris,METRO,98119,2.754,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.45594230166196303,0.06278911982397606,0.4594594594594599,32.6,0.48
92051,Neuilly-sur-Seine,92,200054781,Métropole du Grand Paris,METRO,59200,3.737,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.14769520225776112,0.06278911982397606,0.4594594594594599,22.3,0.23
92060,Le Plessis-Robinson,92,200054781,Métropole du Grand Paris,METRO,28893,2.463,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.5471934775791785,0.06278911982397606,0.4594594594594599,35.6,0.55
92062,Puteaux,92,200054781,Métropole du Grand Paris,METRO,44198,3.108,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.34493571652555666,0.06278911982397606,0.4594594594594599,28.9,0.39
92063,Rueil-Malmaison,92,200054781,Métropole du Grand Paris,METRO,80842,2.701,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.4725619316400126,0.06278911982397606,0.4594594594594599,33.2,0.49
92064,Saint-Cloud,92,200054781,Métropole du Grand Paris,METRO,29859,2.24,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.6171213546566321,0.06278911982397606,0.4594594594594599,38.0,0.58
92071,Sceaux,92,200054781,Métropole du Grand Paris,METRO,20740,2.519,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.5296331138287864,0.06278911982397606,0.4594594594594599,35.1,0.54
92072,Sèvres,92,200054781,Métropole du Grand Paris,METRO,22782,1.799,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.755409219190969,0.06278911982397606,0.4594594594594599,42.6,0.65
92073,Suresnes,92,200054781,Métropole du Grand Paris,METRO,48932,2.587,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.5083098149890248,0.06278911982397606,0.4594594594594599,34.4,0.52
92075,Vanves,92,200054781,Métropole du Grand Paris,METRO,28507,3.198,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.3167137033552838,0.06278911982397606,0.4594594594594599,28.0,0.36
92076,Vaucresson,92,200054781,Métropole du Grand Paris,METRO,8506,2.943,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.3966760740043901,0.06278911982397606,0.4594594594594599,30.6,0.45
92077,Ville-d'Avray,92,200054781,Métropole du Grand Paris,METRO,10871,3.086,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.3518344308560678,0.06278911982397606,0.4594594594594599,29.1,0.4
92078,Villeneuve-la-Garenne,92,200054781,Métropole du Grand Paris,METRO,25566,2.592,10.258371346972718,6.252143483657929,6.434244750172238,9.8941688139441,51.5,0.5067419253684541,0.06278911982397606,0.4594594594594599,34.3,0.52
93001,Aubervilliers,93,200054781,Métropole du Grand Paris,METRO,89489,4.145,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.019755409219191167,0.8688256938384521,0.5675675675675675,48.5,0.66
93005,Aulnay-sous-Bois,93,200054781,Métropole du Grand Paris,METRO,86360,2.722,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.46597679523361557,0.8688256938384521,0.5675675675675675,63.4,0.88
93006,Bagnolet,93,200054781,Métropole du Grand Paris,METRO,41776,3.227,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.3076199435559738,0.8688256938384521,0.5675675675675675,58.1,0.77
93007,Le Blanc-Mesnil,93,200054781,Métropole du Grand Paris,METRO,59912,2.505,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.5340232047663845,0.8688256938384521,0.5675675675675675,65.7,0.9
93008,Bobigny,93,200054781,Métropole du Grand Paris,METRO,55270,2.433,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.5566008153026027,0.8688256938384521,0.5675675675675675,66.4,0.91
93010,Bondy,93,200054781,Métropole du Grand Paris,METRO,51066,3.136,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.33615553465036063,0.8688256938384521,0.5675675675675675,59.1,0.8
93013,Le Bourget,93,200054781,Métropole du Grand Paris,METRO,15052,2.242,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.616494198808404,0.8688256938384521,0.5675675675675675,68.4,0.94
93014,Clichy-sous-Bois,93,200054781,Métropole du Grand Paris,METRO,29551,2.982,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.38444653496393855,0.8688256938384521,0.5675675675675675,60.7,0.85
93015,Coubron,93,200054781,Métropole du Grand Paris,METRO,5156,2.341,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.5854499843211038,0.8688256938384521,0.5675675675675675,67.4,0.93
93027,La Courneuve,93,200054781,Métropole du Grand Paris,METRO,47086,3.052,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.3624960802759486,0.8688256938384521,0.5675675675675675,60.0,0.83
93029,Drancy,93,200054781,Métropole du Grand Paris,METRO,71312,2.883,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.41549074945123865,0.8688256938384521,0.5675675675675675,61.7,0.87
93030,Dugny,93,200054781,Métropole du Grand Paris,METRO,11723,3.042,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.3656318595170901,0.8688256938384521,0.5675675675675675,60.1,0.85
93031,Épinay-sur-Seine,93,200054781,Métropole du Grand Paris,METRO,53564,3.699,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.15961116337409853,0.8688256938384521,0.5675675675675675,53.2,0.71
93032,Gagny,93,200054781,Métropole du Grand Paris,METRO,40790,3.209,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.3132643461900283,0.8688256938384521,0.5675675675675675,58.3,0.78
93033,Gournay-sur-Marne,93,200054781,Métropole du Grand Paris,METRO,7101,2.839,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.42928817811226094,0.8688256938384521,0.5675675675675675,62.2,0.88
93039,L'Île-Saint-Denis,93,200054781,Métropole du Grand Paris,METRO,8682,3.622,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.1837566635308875,0.8688256938384521,0.5675675675675675,54.0,0.73
93045,Les Lilas,93,200054781,Métropole du Grand Paris,METRO,23262,3.458,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.2351834430856068,0.8688256938384521,0.5675675675675675,55.7,0.76
93046,Livry-Gargan,93,200054781,Métropole du Grand Paris,METRO,46507,3.165,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.3270617748510505,0.8688256938384521,0.5675675675675675,58.8,0.79
93047,Montfermeil,93,200054781,Métropole du Grand Paris,METRO,28257,3.046,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.3643775478206336,0.8688256938384521,0.5675675675675675,60.0,0.83
93048,Montreuil,93,200054781,Métropole du Grand Paris,METRO,110758,3.701,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.15898400752587016,0.8688256938384521,0.5675675675675675,53.2,0.71
93049,Neuilly-Plaisance,93,200054781,Métropole du Grand Paris,METRO,21914,3.912,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.09281906553778618,0.8688256938384521,0.5675675675675675,51.0,0.68
93050,Neuilly-sur-Marne,93,200054781,Métropole du Grand Paris,METRO,38799,3.072,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.3562245217936657,0.8688256938384521,0.5675675675675675,59.8,0.82
93051,Noisy-le-Grand,93,200054781,Métropole du Grand Paris,METRO,71632,3.133,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.3370962684227031,0.8688256938384521,0.5675675675675675,59.1,0.8
93053,Noisy-le-Sec,93,200054781,Métropole du Grand Paris,METRO,45915,3.476,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.22953904045155227,0.8688256938384521,0.5675675675675675,55.5,0.75
93055,Pantin,93,200054781,Métropole du Grand Paris,METRO,60954,3.878,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.10348071495766697,0.8688256938384521,0.5675675675675675,51.3,0.69
93057,Les Pavillons-sous-Bois,93,200054781,Métropole du Grand Paris,METRO,24872,3.204,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.31483223581059894,0.8688256938384521,0.5675675675675675,58.4,0.78
93061,Le Pré-Saint-Gervais,93,200054781,Métropole du Grand Paris,METRO,16733,4.092,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.03637503919724072,0.8688256938384521,0.5675675675675675,49.1,0.67
93062,Le Raincy,93,200054781,Métropole du Grand Paris,METRO,14778,3.081,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.35340232047663855,0.8688256938384521,0.5675675675675675,59.7,0.82
93063,Romainville,93,200054781,Métropole du Grand Paris,METRO,35314,3.655,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.17340859203512082,0.8688256938384521,0.5675675675675675,53.7,0.72
93064,Rosny-sous-Bois,93,200054781,Métropole du Grand Paris,METRO,45947,2.597,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.5051740357478833,0.8688256938384521,0.5675675675675675,64.7,0.89
93066,Saint-Denis,93,200054781,Métropole du Grand Paris,METRO,148907,3.75,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.14361868924427723,0.8688256938384521,0.5675675675675675,52.7,0.7
93070,Saint-Ouen-sur-Seine,93,200054781,Métropole du Grand Paris,METRO,53041,4.745,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.0,0.8688256938384521,0.5675675675675675,47.9,0.65
93071,Sevran,93,200054781,Métropole du Grand Paris,METRO,51640,2.377,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.5741611790529948,0.8688256938384521,0.5675675675675675,67.0,0.92
93072,Stains,93,200054781,Métropole du Grand Paris,METRO,40600,3.541,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.20915647538413307,0.8688256938384521,0.5675675675675675,54.9,0.75
93073,Tremblay-en-France,93,200054781,Métropole du Grand Paris,METRO,38210,2.061,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.6732518030730636,0.8688256938384521,0.5675675675675675,70.3,0.96
93074,Vaujours,93,200054781,Métropole du Grand Paris,METRO,7743,2.407,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.5647538413295705,0.8688256938384521,0.5675675675675675,66.7,0.92
93077,Villemomble,93,200054781,Métropole du Grand Paris,METRO,29973,3.574,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.1988084038883664,0.8688256938384521,0.5675675675675675,54.5,0.74
93078,Villepinte,93,200054781,Métropole du Grand Paris,METRO,39647,2.12,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.6547507055503292,0.8688256938384521,0.5675675675675675,69.7,0.95
93079,Villetaneuse,93,200054781,Métropole du Grand Paris,METRO,12432,3.995,7.551769760216445,1.129792326331594,2.9136749468551635,4.162392781221662,51.9,0.06679209783631235,0.8688256938384521,0.5675675675675675,50.1,0.68
94001,Ablon-sur-Seine,94,200054781,Métropole du Grand Paris,METRO,6029,3.861,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.10881153966760737,0.5270718443696616,0.0,21.2,0.2
94002,Alfortville,94,200054781,Métropole du Grand Paris,METRO,45569,4.882,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94003,Arcueil,94,200054781,Métropole du Grand Paris,METRO,21868,3.148,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.3323925995609909,0.5270718443696616,0.0,28.6,0.38
94004,Boissy-Saint-Léger,94,200054781,Métropole du Grand Paris,METRO,17335,3.684,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.16431483223581056,0.5270718443696616,0.0,23.0,0.24
94011,Bonneuil-sur-Marne,94,200054781,Métropole du Grand Paris,METRO,18340,5.073,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94015,Bry-sur-Marne,94,200054781,Métropole du Grand Paris,METRO,18095,4.531,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94016,Cachan,94,200054781,Métropole du Grand Paris,METRO,30526,2.007,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.6901850109752273,0.5270718443696616,0.0,40.6,0.62
94017,Champigny-sur-Marne,94,200054781,Métropole du Grand Paris,METRO,78367,4.898,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94018,Charenton-le-Pont,94,200054781,Métropole du Grand Paris,METRO,28756,3.472,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.2307933521480089,0.5270718443696616,0.0,25.3,0.31
94019,Chennevières-sur-Marne,94,200054781,Métropole du Grand Paris,METRO,18295,5.368,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94021,Chevilly-Larue,94,200054781,Métropole du Grand Paris,METRO,19813,2.3,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.5983066792097838,0.5270718443696616,0.0,37.5,0.58
94022,Choisy-le-Roi,94,200054781,Métropole du Grand Paris,METRO,46122,4.055,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0479774223894639,0.5270718443696616,0.0,19.2,0.14
94028,Créteil,94,200054781,Métropole du Grand Paris,METRO,92859,5.125,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94033,Fontenay-sous-Bois,94,200054781,Métropole du Grand Paris,METRO,52646,3.515,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.21730950141110073,0.5270718443696616,0.0,24.8,0.27
94034,Fresnes,94,200054781,Métropole du Grand Paris,METRO,29298,3.424,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.2458450925054877,0.5270718443696616,0.0,25.8,0.32
94037,Gentilly,94,200054781,Métropole du Grand Paris,METRO,18883,3.443,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.23988711194731893,0.5270718443696616,0.0,25.6,0.32
94038,L'Haÿ-les-Roses,94,200054781,Métropole du Grand Paris,METRO,31338,1.911,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.720288491690185,0.5270718443696616,0.0,41.6,0.64
94041,Ivry-sur-Seine,94,200054781,Métropole du Grand Paris,METRO,64526,4.45,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94042,Joinville-le-Pont,94,200054781,Métropole du Grand Paris,METRO,20784,4.912,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94043,Le Kremlin-Bicêtre,94,200054781,Métropole du Grand Paris,METRO,23678,3.081,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.35340232047663855,0.5270718443696616,0.0,29.3,0.42
94044,Limeil-Brévannes,94,200054781,Métropole du Grand Paris,METRO,27806,4.047,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.05048604578237703,0.5270718443696616,0.0,19.3,0.15
94046,Maisons-Alfort,94,200054781,Métropole du Grand Paris,METRO,57422,4.486,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94047,Mandres-les-Roses,94,200054781,Métropole du Grand Paris,METRO,4876,3.343,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.27124490435873316,0.5270718443696616,0.0,26.6,0.34
94048,Marolles-en-Brie,94,200054781,Métropole du Grand Paris,METRO,4685,2.196,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.6309187833176544,0.5270718443696616,0.0,38.6,0.6
94052,Nogent-sur-Marne,94,200054781,Métropole du Grand Paris,METRO,32998,3.888,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.1003449357165257,0.5270718443696616,0.0,20.9,0.18
94053,Noiseau,94,200054781,Métropole du Grand Paris,METRO,4619,3.859,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.10943869551583574,0.5270718443696616,0.0,21.2,0.2
94054,Orly,94,200054781,Métropole du Grand Paris,METRO,24488,1.966,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.7030417058639072,0.5270718443696616,0.0,41.0,0.63
94055,Ormesson-sur-Marne,94,200054781,Métropole du Grand Paris,METRO,10589,4.819,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94056,Périgny,94,200054781,Métropole du Grand Paris,METRO,2744,3.282,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.29037315772969585,0.5270718443696616,0.0,27.2,0.35
94058,Le Perreux-sur-Marne,94,200054781,Métropole du Grand Paris,METRO,34654,4.142,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.02069614299153333,0.5270718443696616,0.0,18.3,0.12
94059,Le Plessis-Trévise,94,200054781,Métropole du Grand Paris,METRO,21096,2.991,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.3816243336469113,0.5270718443696616,0.0,30.3,0.45
94060,La Queue-en-Brie,94,200054781,Métropole du Grand Paris,METRO,12074,2.714,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.4684854186265287,0.5270718443696616,0.0,33.2,0.49
94065,Rungis,94,200054781,Métropole du Grand Paris,METRO,5669,2.561,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.5164628410159926,0.5270718443696616,0.0,34.8,0.53
94067,Saint-Mandé,94,200054781,Métropole du Grand Paris,METRO,21223,3.496,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.22326748196926938,0.5270718443696616,0.0,25.0,0.28
94068,Saint-Maur-des-Fossés,94,200054781,Métropole du Grand Paris,METRO,76010,6.226,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94069,Saint-Maurice,94,200054781,Métropole du Grand Paris,METRO,14411,4.342,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94070,Santeny,94,200054781,Métropole du Grand Paris,METRO,3958,2.243,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.6161806208842898,0.5270718443696616,0.0,38.1,0.59
94071,Sucy-en-Brie,94,200054781,Métropole du Grand Paris,METRO,27593,5.226,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.0,0.5270718443696616,0.0,17.6,0.07
94073,Thiais,94,200054781,Métropole du Grand Paris,METRO,32006,3.127,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.338977735967388,0.5270718443696616,0.0,28.9,0.39
94074,Valenton,94,200054781,Métropole du Grand Paris,METRO,14453,3.36,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.26591407964879277,0.5270718443696616,0.0,26.4,0.33
94075,Villecresnes,94,200054781,Métropole du Grand Paris,METRO,11650,3.182,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.3217309501411101,0.5270718443696616,0.0,28.3,0.37
94076,Villejuif,94,200054781,Métropole du Grand Paris,METRO,58142,2.115,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.6563185951709,0.5270718443696616,0.0,39.4,0.61
94077,Villeneuve-le-Roi,94,200054781,Métropole du Grand Paris,METRO,20871,3.227,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.3076199435559738,0.5270718443696616,0.0,27.8,0.35
94078,Villeneuve-Saint-Georges,94,200054781,Métropole du Grand Paris,METRO,36170,3.483,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.22734399498275326,0.5270718443696616,0.0,25.1,0.3
94079,Villiers-sur-Marne,94,200054781,Métropole du Grand Paris,METRO,32547,3.92,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.09031044214487305,0.5270718443696616,0.0,20.6,0.17
94080,Vincennes,94,200054781,Métropole du Grand Paris,METRO,48368,3.645,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.1765443712762622,0.5270718443696616,0.0,23.5,0.26
94081,Vitry-sur-Seine,94,200054781,Métropole du Grand Paris,METRO,95282,2.929,6.903688612647417,3.5927359106634515,5.424326767080113,6.833242810477545,49.8,0.4010661649419882,0.5270718443696616,0.0,30.9,0.46
95002,Ableiges,95,200035970,CC Vexin Centre,CC,1109,2.944,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.39636249608027596,0.7860404104837009,0.7297297297297299,63.7,0.03
95008,Aincourt,95,249500513,CC du Vexin-Val de Seine,CC,870,1.772,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.7638758231420508,0.7860404104837009,0.7297297297297299,76.0,0.42
95011,Ambleville,95,249500513,CC du Vexin-Val de Seine,CC,390,1.869,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.7334587645029791,0.7860404104837009,0.7297297297297299,75.0,0.25
95012,Amenucourt,95,249500513,CC du Vexin-Val de Seine,CC,208,2.165,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.6406396989651929,0.7860404104837009,0.7297297297297299,71.9,0.08
95014,Andilly,95,200056380,CA Plaine Vallée,CA,2691,2.584,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.5092505487613672,0.7860404104837009,0.7297297297297299,67.5,0.5
95018,Argenteuil,95,200054781,Métropole du Grand Paris,METRO,107135,1.737,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.7748510504860457,0.7860404104837009,0.7297297297297299,76.4,0.99
95019,Arnouville,95,200055655,CA Roissy Pays de France,CA,14898,1.906,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.7218563813107558,0.7860404104837009,0.7297297297297299,74.6,0.62
95023,Arronville,95,249500430,CC Sausseron Impressionnistes,CC,619,1.337,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.9002822201317028,0.7860404104837009,0.7297297297297299,80.5,0.83
95024,Arthies,95,249500513,CC du Vexin-Val de Seine,CC,267,1.647,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.8030730636563186,0.7860404104837009,0.7297297297297299,77.3,0.58
95026,Asnières-sur-Oise,95,200073013,CC Carnelle Pays-de-France,CC,3128,2.544,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.521793665725933,0.7860404104837009,0.7297297297297299,67.9,0.63
95028,Attainville,95,200056380,CA Plaine Vallée,CA,1834,4.223,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.0,0.7860404104837009,0.7297297297297299,50.5,0.06
95039,Auvers-sur-Oise,95,249500430,CC Sausseron Impressionnistes,CC,6820,2.044,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.678582627783004,0.7860404104837009,0.7297297297297299,73.1,0.2
95040,Avernes,95,200035970,CC Vexin Centre,CC,866,1.847,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.7403574788334901,0.7860404104837009,0.7297297297297299,75.2,0.55
95042,Baillet-en-France,95,200073013,CC Carnelle Pays-de-France,CC,1947,3.74,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.14675446848541862,0.7860404104837009,0.7297297297297299,55.4,0.21
95046,Banthelu,95,249500513,CC du Vexin-Val de Seine,CC,148,1.287,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.91596111633741,0.7860404104837009,0.7297297297297299,81.1,0.88
95051,Beauchamp,95,200058485,CA Val Parisis,CA,9506,3.271,4.563892528199741,1.8098194508378285,4.563892528199741,6.295024176827228,52.5,0.2938225148949515,0.7860404104837009,0.7297297297297299,60.3,0.33
